"","Date","610","657","653","608","656","mean"
"566",1981-07-19,0,32,24.5,78.2,16,30.14
"567",1981-07-20,23.88,0,0,0,0,4.776
"568",1981-07-21,0,1,0,1.3,0,0.46
"569",1981-07-22,NA,6,11,16.4,0,8.35
"570",1981-07-23,11.94,0,0,0.7,0,2.528
"571",1981-07-24,0.51,0,0,0,0,0.102
"572",1981-07-25,0,0,0,0,0,0
"573",1981-07-26,0,5,5,24,4.5,7.7
"574",1981-07-27,7.11,2.5,13.5,3.7,2,5.762
"575",1981-07-28,2.03,0,3,30,0,7.006
"576",1981-07-29,7.11,0,0,0,0,1.422
"577",1981-07-30,0,0,0,0,0,0
"578",1981-07-31,0,17,11,46.5,0,14.9
"579",1981-08-01,30.99,0,0,2.8,3.5,7.458
"580",1981-08-02,0.51,0,20.8,0,0,4.262
"581",1981-08-03,0,27,17.5,15,3.7,12.64
"582",1981-08-04,5.08,11.5,0,11.7,0,5.656
"583",1981-08-05,1.02,0,0,0,0,0.204
"584",1981-08-06,0,0,0,5,0,1
"585",1981-08-07,NA,7.5,6,39.2,7.1,14.95
"586",1981-08-08,6.1,0,0,0,0,1.22
"587",1981-08-09,0,14,19.5,27.7,9.5,14.14
"588",1981-08-10,19.05,6.5,10,34.1,21.2,18.17
"589",1981-08-11,13.97,0,0,0,0,2.794
"590",1981-08-12,0,0,0,0,0,0
"591",1981-08-13,0,0,0,0,0,0
"592",1981-08-14,0,0,0,0,0,0
"593",1981-08-15,0,0,0,0,0,0
"594",1981-08-16,0,0,0,5.3,0,1.06
"595",1981-08-17,0,0,0,0,0,0
"596",1981-08-18,NA,0,0,0,0,0
"597",1981-08-19,0,0,0,0,0,0
"598",1981-08-20,0,0,0,0,0,0
"599",1981-08-21,0,0,0,0,0,0
"600",1981-08-22,0,0,4.5,0.8,0,1.06
"601",1981-08-23,0,3.5,0,0.8,0,0.86
"602",1981-08-24,0,0,1.5,17.5,0.6,3.92
"603",1981-08-25,2.03,0,0,0,0,0.406
"604",1981-08-26,0,13,13.5,24.5,8.8,11.96
"605",1981-08-27,11.94,0,0,17.2,3.2,6.468
"606",1981-08-28,6.1,0,0,4.8,0,2.18
"607",1981-08-29,0,0,0,3,0,0.6
"608",1981-08-30,0,0.6,1.5,1.6,0,0.74
"609",1981-08-31,2.03,0,0,2,0,0.806
"610",1981-09-01,0,0,0,0,0,0
"611",1981-09-02,0,0,0,0,0,0
"612",1981-09-03,0,0,0,0,0,0
"613",1981-09-04,0,0,0,0,0,0
"614",1981-09-05,0,0,0,0,0,0
"615",1981-09-06,0,5.5,4.5,10.9,0,4.18
"616",1981-09-07,5.08,11,20,129.5,3.8,33.876
"617",1981-09-08,12.95,1.5,3.5,8,9.1,7.01
"618",1981-09-09,2.03,0,0,0,0,0.406
"619",1981-09-10,0,0,0,0,0,0
"620",1981-09-11,0,0,0,0,0,0
"621",1981-09-12,0,0,0,0,0,0
"622",1981-09-13,0,5.5,7.5,26,2.5,8.3
"623",1981-09-14,6.1,11.2,7.5,15,3.7,8.7
"624",1981-09-15,12.95,6,10.5,56,25,22.09
"625",1981-09-16,24.89,17,11,46,12.5,22.278
"626",1981-09-17,9.91,0,0,3,0,2.582
"627",1981-09-18,1.02,0,0,3.7,0,0.944
"628",1981-09-19,0,0,7,40.4,0,9.48
"629",1981-09-20,NA,0,0,0,0,0
"630",1981-09-21,0,0,0,0,0,0
"631",1981-09-22,0,0,0,0,0,0
"632",1981-09-23,0,0,0,0,0,0
"633",1981-09-24,0,0,0,0,0,0
"634",1981-09-25,0,0,0,10.3,0,2.06
"635",1981-09-26,5.08,3.5,4,6.8,0,3.876
"636",1981-09-27,1.02,0,0,0,0,0.204
"637",1981-09-28,0,0,0,0.6,0,0.12
"638",1981-09-29,1.02,0,0,0,0,0.204
"639",1981-09-30,0,0,0,0,0,0
"640",1981-10-01,0,1,0,0,0,0.2
"641",1981-10-02,0,0,0,1.8,0,0.36
"642",1981-10-03,2.03,0,0,0,0,0.406
"643",1981-10-04,0,0,0,0,0,0
"644",1981-10-05,0,0,0,0,0,0
"645",1981-10-06,0,0,0,0,0,0
"646",1981-10-07,0,0,0,0,0,0
"647",1981-10-08,0,0,0,0,0,0
"648",1981-10-09,0,0,0,0,0,0
"649",1981-10-10,NA,0,0,0,0,0
"650",1981-10-11,0,0,0,0,0,0
"651",1981-10-12,0,0,0,0,0,0
"652",1981-10-13,0,0.8,0,0,0,0.16
"653",1981-10-14,0,0,0,0,0,0
"654",1981-10-15,0.51,0,0,3.6,21.5,5.122
"655",1981-10-16,1.02,0,0,0,0,0.204
"656",1981-10-17,12.95,0,0,0,0,2.59
"657",1981-10-18,0,0,0,0,0,0
"658",1981-10-19,0,0,0,0,0,0
"659",1981-10-20,0,0,0,0,7.9,1.58
"660",1981-10-21,0,2.5,5.5,3.1,0,2.22
"661",1981-10-22,0,0,1.3,11.9,0,2.64
"662",1981-10-23,4.06,0,0,0,0,0.812
"663",1981-10-24,0,0,0,0,0,0
"664",1981-10-25,0,0,0,0,0,0
"665",1981-10-26,0,0,0,0,0,0
"666",1981-10-27,0,0,0,0,0,0
"667",1981-10-28,0,3,3.5,20.5,0,5.4
"668",1981-10-29,3.05,0,0,0,0,0.61
"669",1981-10-30,0,0,0,0,0,0
"670",1981-10-31,0,0,0,0,0,0
"671",1981-11-01,0,0,0,0,0,0
"672",1981-11-02,0,0,0,0,0,0
"673",1981-11-03,0,0,0,0,0,0
"674",1981-11-04,0,0,0,0,0,0
"675",1981-11-05,0,0,0,0,0,0
"676",1981-11-06,0,0,0,2.4,0,0.48
"677",1981-11-07,0,0,0,10.7,0,2.14
"678",1981-11-08,NA,0,0,0,0,0
"679",1981-11-09,0,0,0,0,0,0
"680",1981-11-10,0,0,0,0,0,0
"681",1981-11-11,0,0,0,0,0,0
"682",1981-11-12,0,0,0,0,0,0
"683",1981-11-13,0,0,0,22.2,0,4.44
"684",1981-11-14,3.05,0,0,1.7,0,0.95
"685",1981-11-15,0,0,0,0.1,0,0.02
"686",1981-11-16,1.02,0,4.5,9.6,0,3.024
"687",1981-11-17,1.02,0,0,0,0,0.204
"688",1981-11-18,0,0,0,0,0,0
"689",1981-11-19,0,0,0,0,0,0
"690",1981-11-20,0,0,0,0,0,0
"691",1981-11-21,0,15.5,7,25,0,9.5
"692",1981-11-22,5.08,0,0,0,0,1.016
"693",1981-11-23,0,0,0,0,0,0
"694",1981-11-24,0,0,0,0,0,0
"695",1981-11-25,0,0,0,0,0,0
"696",1981-11-26,0,0,0,0,0,0
"697",1981-11-27,0,0,0,0,0,0
"698",1981-11-28,0,4,0,7.6,0,2.32
"699",1981-11-29,3.05,0,0,0,0,0.61
"700",1981-11-30,0,0,0,0,0,0
"701",1981-12-01,0,0,0,0,0,0
"702",1981-12-02,0,0,0,0,0,0
"703",1981-12-03,0,0,0,0,0,0
"704",1981-12-04,0,0,0,0,0,0
"705",1981-12-05,0,0,0,0,0,0
"706",1981-12-06,0,0,0,2.9,1.4,0.86
"707",1981-12-07,0,0,0,1,0,0.2
"708",1981-12-08,0,0,0,0,0,0
"709",1981-12-09,0,0,0,0,0,0
"710",1981-12-10,0,0,0,0,0,0
"711",1981-12-11,0,0,0,0,0,0
"712",1981-12-12,0,4,0,0.3,0,0.86
"713",1981-12-13,1.02,0,0,0,0,0.204
"714",1981-12-14,0,0,0,0,0,0
"715",1981-12-15,0.25,0,0,0,0,0.05
"716",1981-12-16,0,0,0,0,0,0
"717",1981-12-17,0,0,0,0,0,0
"718",1981-12-18,0,0,0,0,0,0
"719",1981-12-19,0,11.5,9,35.3,0,11.16
"720",1981-12-20,8.89,0,0,2,0,2.178
"721",1981-12-21,0,0,0,0,0,0
"722",1981-12-22,0,0,0,1.2,0,0.24
"723",1981-12-23,NA,0,0,1.2,0,0.3
"724",1981-12-24,0,0,0,0,0,0
"725",1981-12-25,NA,0,0,0,0,0
"726",1981-12-26,0,0,0,0,0,0
"727",1981-12-27,0,0,0,0,0,0
"728",1981-12-28,0,0,0,0,0,0
"729",1981-12-29,0,0,0,0,0,0
"730",1981-12-30,0,0,0,0,0,0
"731",1981-12-31,0,1.5,0,5.1,0,1.32
"732",1982-01-01,1.78,0,0,0,0,0.356
"733",1982-01-02,0,0,0,0,0,0
"734",1982-01-03,0,0,0,0,0,0
"735",1982-01-04,NA,0,0,0,0,0
"736",1982-01-05,NA,0,0,0,0,0
"737",1982-01-06,NA,0,0,0,0,0
"738",1982-01-07,0.76,0,0,0,0,0.152
"739",1982-01-08,0,0,0,0,0,0
"740",1982-01-09,NA,0,0,0,0,0
"741",1982-01-10,NA,0,0,0,0,0
"742",1982-01-11,NA,0,0,0,0,0
"743",1982-01-12,NA,0,0,0,0,0
"744",1982-01-13,NA,0,0,0,0,0
"745",1982-01-14,NA,1,0,12,0,3.25
"746",1982-01-15,11.43,5.5,7.3,35.7,8.6,13.706
"747",1982-01-16,0.51,0,0,2,0,0.502
"748",1982-01-17,0,0,0,0,0,0
"749",1982-01-18,0,0,0,0,0,0
"750",1982-01-19,NA,3,1,30.6,0,8.65
"751",1982-01-20,5.33,4.6,8,5.1,0,4.606
"752",1982-01-21,3.05,0,0,0,0,0.61
"753",1982-01-22,0,0,0,0,0,0
"754",1982-01-23,NA,0,0,0,0,0
"755",1982-01-24,NA,0,0,0,0,0
"756",1982-01-25,NA,0,0,0,0,0
"757",1982-01-26,NA,0,0,0,0,0
"758",1982-01-27,NA,0,0,0,0,0
"759",1982-01-28,NA,0,0,0,0,0
"760",1982-01-29,NA,0,0,0,0,0
"761",1982-01-30,NA,0,0,0,0,0
"762",1982-01-31,NA,0,0,0,0,0
"763",1982-02-01,NA,0,0,0,0,0
"764",1982-02-02,NA,0,0,0,0,0
"765",1982-02-03,NA,0,0,0,0,0
"766",1982-02-04,NA,0,0,2.6,0,0.65
"767",1982-02-05,0.25,0,0,0.6,0,0.17
"768",1982-02-06,0,0,0,0,0,0
"769",1982-02-07,NA,0,0,0,0,0
"770",1982-02-08,NA,0,0,0,0,0
"771",1982-02-09,0,0,4,4.5,0,1.7
"772",1982-02-10,1.27,0,0,0,0,0.254
"773",1982-02-11,0,0,0,0,0,0
"774",1982-02-12,0,0,0,0,0,0
"775",1982-02-13,0,0,0,0,0,0
"776",1982-02-14,0,0,0,0,0,0
"777",1982-02-15,0,1.5,0,0,0,0.3
"778",1982-02-16,4.32,0,0,0,0,0.864
"779",1982-02-17,0,0,0,7.7,0,1.54
"780",1982-02-18,0,0,0,0.5,0,0.1
"781",1982-02-19,0,0,0,0,0,0
"782",1982-02-20,NA,0,0,0,0,0
"783",1982-02-21,0,0,0,0,0,0
"784",1982-02-22,0,0,0,0,0,0
"785",1982-02-23,0,0,0,0,0,0
"786",1982-02-24,0,0,0,0,0,0
"787",1982-02-25,0,0,0,0,0,0
"788",1982-02-26,0,0,0,0,0,0
"789",1982-02-27,0,0,2,0,0,0.4
"790",1982-02-28,0.25,0,0,0,0,0.05
"791",1982-03-01,0,0,0,0,0,0
"792",1982-03-02,0,0,0,0,1.2,0.24
"793",1982-03-03,0,0,0,7.1,0,1.42
"794",1982-03-04,0,0,0,0,0,0
"795",1982-03-05,NA,0,0,0,0,0
"796",1982-03-06,0,0,0,0,0,0
"797",1982-03-07,0,0,0,0,0,0
"798",1982-03-08,NA,0,0,0,0,0
"799",1982-03-09,NA,1.5,0,1.1,3.6,1.55
"800",1982-03-10,0.25,0,0,2.3,0,0.51
"801",1982-03-11,0,0,0,0,0,0
"802",1982-03-12,0,0,0,0,0,0
"803",1982-03-13,0,0,0,0,0,0
"804",1982-03-14,0,0,0,0,0,0
"805",1982-03-15,0,0,0,0,0,0
"806",1982-03-16,0,0,0,0,0,0
"807",1982-03-17,NA,0,0,0,0,0
"808",1982-03-18,0,0,0,0,0,0
"809",1982-03-19,0,2,1.5,10.7,0,2.84
"810",1982-03-20,9.65,0,0,0,0,1.93
"811",1982-03-21,0,0,0,0,0,0
"812",1982-03-22,0,0,0,0,0,0
"813",1982-03-23,0,0,0,0,0,0
"814",1982-03-24,0,0,0,0,0,0
"815",1982-03-25,0,0,0,0,0,0
"816",1982-03-26,0,6,0,4.9,0,2.18
"817",1982-03-27,2.29,14,17,0,5.2,7.698
"818",1982-03-28,0,0,0,0,0,0
"819",1982-03-29,0,0,0,0,0,0
"820",1982-03-30,0,0,0,0,0,0
"821",1982-03-31,0,0,0,0,0,0
"822",1982-04-01,0,0,0,0,0,0
"823",1982-04-02,0,0,0,0,0,0
"824",1982-04-03,0,0,0,0,0,0
"825",1982-04-04,0,0,0,0.7,0,0.14
"826",1982-04-05,NA,0,0,0,0,0
"827",1982-04-06,0,28,65,31.6,38,32.52
"828",1982-04-07,16.76,1.3,0,1.3,0,3.872
"829",1982-04-08,0,0,0,0,0,0
"830",1982-04-09,0,4.5,11.5,16,10.8,8.56
"831",1982-04-10,2.54,1,1,26.8,0.4,6.348
"832",1982-04-11,1.78,0,1.7,2.1,0,1.116
"833",1982-04-12,2.29,0,0,0,0,0.458
"834",1982-04-13,0,0,0,0,0,0
"835",1982-04-14,0,0,0,0,0,0
"836",1982-04-15,0,0.5,0.5,1.9,0,0.58
"837",1982-04-16,0,7.8,5,18.4,3.3,6.9
"838",1982-04-17,8.89,4,6,4.3,0.7,4.778
"839",1982-04-18,9.65,0.5,0.5,3.4,4.2,3.65
"840",1982-04-19,2.03,0,0,0,0,0.406
"841",1982-04-20,0,0,0,0,0,0
"842",1982-04-21,0,0,0,0,0,0
"843",1982-04-22,NA,0,0,0,0,0
"844",1982-04-23,0,0,0,0,0,0
"845",1982-04-24,0,0,0,0,0,0
"846",1982-04-25,0,3,0,0,0,0.6
"847",1982-04-26,0,0,3,8.5,7.4,3.78
"848",1982-04-27,0.51,0,0,7.1,30.5,7.622
"849",1982-04-28,0,0,0,3.6,0,0.72
"850",1982-04-29,0,0,0,1.7,0,0.34
"851",1982-04-30,NA,0,0,0,0,0
"852",1982-05-01,0,0,0,0,0,0
"853",1982-05-02,0,0,0,0,0,0
"854",1982-05-03,0,0,0,0,0,0
"855",1982-05-04,0,0,0,0,0,0
"856",1982-05-05,0,0,0,0,0,0
"857",1982-05-06,0,0,0,0,0,0
"858",1982-05-07,0,0,0,0,0,0
"859",1982-05-08,0,0,0,0,0,0
"860",1982-05-09,0,0,0,0,0,0
"861",1982-05-10,0,1.5,4.3,0,0,1.16
"862",1982-05-11,10.41,0,0,8.1,0,3.702
"863",1982-05-12,0,0,10,0,0,2
"864",1982-05-13,0,12.3,0,43.7,0,11.2
"865",1982-05-14,NA,0,0,6.7,0,1.675
"866",1982-05-15,0,0,0,0,0,0
"867",1982-05-16,0,7.5,24.5,19.5,9.5,12.2
"868",1982-05-17,14.48,11,6.3,19,0,10.156
"869",1982-05-18,0.76,0,0,0.3,0,0.212
"870",1982-05-19,0,0.4,0,3,0,0.68
"871",1982-05-20,0,5.5,3.5,61.8,0,14.16
"872",1982-05-21,0,5,3,54.8,0,12.56
"873",1982-05-22,5.08,0,0,0,0,1.016
"874",1982-05-23,0,2.2,0,10.3,0,2.5
"875",1982-05-24,9.91,0,0,2.4,7,3.862
"876",1982-05-25,0.51,0,0,0.1,0,0.122
"877",1982-05-26,0,0,0,0,0,0
"878",1982-05-27,0,0,0,0,0,0
"879",1982-05-28,0,0,0,0,0,0
"880",1982-05-29,0,0,0,0,0,0
"881",1982-05-30,0,0,0,0,0,0
"882",1982-05-31,0,0,0,0,0,0
"883",1982-06-01,0,0,0,0,0,0
"884",1982-06-02,0.25,0,0,0,0,0.05
"885",1982-06-03,18.8,0,0,0,0,3.76
"886",1982-06-04,0,0,0,1.2,0,0.24
"887",1982-06-05,NA,24.5,15.6,92.5,28.5,40.275
"888",1982-06-06,14.22,0,0,0,0,2.844
"889",1982-06-07,0,0,0,0,0,0
"890",1982-06-08,0,0,0,0,0,0
"891",1982-06-09,0,0,0,0,0,0
"892",1982-06-10,0.25,4.5,7.5,39.3,1.7,10.65
"893",1982-06-11,5.08,0,0,0,0,1.016
"894",1982-06-12,0,0,0,0,0,0
"895",1982-06-13,0,3.5,0,0,0,0.7
"896",1982-06-14,4.83,0,0,0,0,0.966
"897",1982-06-15,0,1.3,0,61.8,0,12.62
"898",1982-06-16,5.08,25,21,59.2,3.7,22.796
"899",1982-06-17,5.08,0,0,1.4,0,1.296
"900",1982-06-18,0.76,0,0,0,0,0.152
"901",1982-06-19,0,0,0,0,0,0
"902",1982-06-20,0,0,0,0,0,0
"903",1982-06-21,0,6.8,7,22,0,7.16
"904",1982-06-22,5.08,0,0,0,0,1.016
"905",1982-06-23,0,0,0,0,0,0
"906",1982-06-24,0,0,0,0,0,0
"907",1982-06-25,0,3,0,20,0,4.6
"908",1982-06-26,3.3,0,0,0,0,0.66
"909",1982-06-27,0.51,0,0,0,0,0.102
"910",1982-06-28,0,0,0,0,0,0
"911",1982-06-29,NA,0,0,0,0,0
"912",1982-06-30,0,17.5,23,21.4,14.5,15.28
"913",1982-07-01,21.08,10,0,24.8,5.5,12.276
"914",1982-07-02,12.95,0,0,0.3,0,2.65
"915",1982-07-03,0.51,0,0,0,0,0.102
"916",1982-07-04,0,0,0,0,0,0
"917",1982-07-05,0,0,0,0,0,0
"918",1982-07-06,0,0,0,0,0,0
"919",1982-07-07,0,0,0,0,0,0
"920",1982-07-08,0,0,0,0,0,0
"921",1982-07-09,0,0,0,0,0,0
"922",1982-07-10,0,0,0,0,0,0
"923",1982-07-11,0,2,0.5,2.2,0,0.94
"924",1982-07-12,1.27,0,0,0,0,0.254
"925",1982-07-13,0,0,0,0,0,0
"926",1982-07-14,0,8.8,5.5,21.2,0,7.1
"927",1982-07-15,6.1,0,0,0.5,0,1.32
"928",1982-07-16,0,0,0,0,0,0
"929",1982-07-17,0,0,0,0,0,0
"930",1982-07-18,0,0,0,0,0,0
"931",1982-07-19,0,0,0,0,0,0
"932",1982-07-20,0,0,0,0,0,0
"933",1982-07-21,0,5,13,10.5,9.3,7.56
"934",1982-07-22,1.78,18,21,49.5,6.4,19.336
"935",1982-07-23,9.65,17.5,21,24.3,0,14.49
"936",1982-07-24,9.4,0,0,0,0,1.88
"937",1982-07-25,0,0,0,0,0,0
"938",1982-07-26,0,0,0,0,0,0
"939",1982-07-27,0,0.5,0,2.3,0,0.56
"940",1982-07-28,0,2,3.5,33,5.4,8.78
"941",1982-07-29,14.99,0,0,5.1,0,4.018
"942",1982-07-30,0,0,0,0,0,0
"943",1982-07-31,0,2,2.5,5.5,0,2
"944",1982-08-01,1.52,2,0,1.9,0,1.084
"945",1982-08-02,3.3,6.5,5,8.4,0,4.64
"946",1982-08-03,3.56,1.8,5,1.2,0,2.312
"947",1982-08-04,0.25,0.7,0,1.7,0,0.53
"948",1982-08-05,0.51,0,0,0.1,0,0.122
"949",1982-08-06,0,0,0,0,0,0
"950",1982-08-07,0,0,0,0,0,0
"951",1982-08-08,NA,6.5,2.5,64,0,18.25
"952",1982-08-09,4.06,3.2,7.5,35.5,0,10.052
"953",1982-08-10,13.21,16,11.5,85.4,2.3,25.682
"954",1982-08-11,22.61,0,0,0.4,0,4.602
"955",1982-08-12,0,0,0,0,0,0
"956",1982-08-13,0,0,0,0,0,0
"957",1982-08-14,0,0,0,4,0,0.8
"958",1982-08-15,0.25,0,0,0,0,0.05
"959",1982-08-16,0,0,0,0,0,0
"960",1982-08-17,NA,0,0,0,0,0
"961",1982-08-18,0,0,0,0,0,0
"962",1982-08-19,0,0,0,0.1,0,0.02
"963",1982-08-20,6.1,13.5,9.5,19.3,5,10.68
"964",1982-08-21,12.45,0,0,0,0,2.49
"965",1982-08-22,0,0,0,0,0,0
"966",1982-08-23,0,0,0,0,0,0
"967",1982-08-24,0,0,0,0,0,0
"968",1982-08-25,0,0,0,0,0,0
"969",1982-08-26,0,0,0,0,0,0
"970",1982-08-27,0,0.6,0,0,0,0.12
"971",1982-08-28,0,0,3.6,0.4,0,0.8
"972",1982-08-29,1.27,0,0,0,0,0.254
"973",1982-08-30,0,5.2,0,1.4,0,1.32
"974",1982-08-31,6.86,24.9,18.5,10.4,15,15.132
"975",1982-09-01,17.27,0,0,0.1,0,3.474
"976",1982-09-02,0,0,0,0,0,0
"977",1982-09-03,0,0,0,0,0,0
"978",1982-09-04,0,0,0,0,0,0
"979",1982-09-05,0,0,0,0,0,0
"980",1982-09-06,0,0,0,0,0,0
"981",1982-09-07,0,0,0,0,0,0
"982",1982-09-08,0,0,0,0,0,0
"983",1982-09-09,0,0,0,0,0,0
"984",1982-09-10,0.76,3,3.5,10.5,0,3.552
"985",1982-09-11,0.76,3.6,4.2,29,0,7.512
"986",1982-09-12,8.13,0,0,0,2.2,2.066
"987",1982-09-13,1.02,0,0,0,0.5,0.304
"988",1982-09-14,0,0,0,0,0,0
"989",1982-09-15,0,0,0,0,0,0
"990",1982-09-16,0,0,0,0,0,0
"991",1982-09-17,0,0,0,0,0,0
"992",1982-09-18,0,0,2,2.2,2.5,1.34
"993",1982-09-19,0,0,0,0.5,0,0.1
"994",1982-09-20,0,10.7,0,17.3,0,5.6
"995",1982-09-21,1.78,0,0,0,0,0.356
"996",1982-09-22,0,0,0,0,0,0
"997",1982-09-23,0,0,0,0,0,0
"998",1982-09-24,0,0,0,0,0,0
"999",1982-09-25,0,0,0,0,0,0
"1000",1982-09-26,0,0,0,0,0,0
"1001",1982-09-27,0,0,0,0,0,0
"1002",1982-09-28,0,0,0,0,0,0
"1003",1982-09-29,0,0,0,0,0,0
"1004",1982-09-30,0,0,0,0,0,0
"1005",1982-10-01,0,0,0,0,0,0
"1006",1982-10-02,0,0,0,0,0,0
"1007",1982-10-03,0,0,0,0,0,0
"1008",1982-10-04,0,0,0,0,0,0
"1009",1982-10-05,NA,0,0,0,0,0
"1010",1982-10-06,50.04,5,4.5,27.8,0,17.468
"1011",1982-10-07,11.43,3.5,4.5,18.2,1.1,7.746
"1012",1982-10-08,8.89,0,0,0.3,0,1.838
"1013",1982-10-09,0,0,0,0,0,0
"1014",1982-10-10,0,0,0,0,0,0
"1015",1982-10-11,NA,1,1.5,0.4,9,2.975
"1016",1982-10-12,0,1.4,6,24.6,1.7,6.74
"1017",1982-10-13,0.25,4,11.5,24.1,0,7.97
"1018",1982-10-14,4.32,10.5,12.5,41.6,1.3,14.044
"1019",1982-10-15,2.54,0,0,1.3,0,0.768
"1020",1982-10-16,0,0,0,0,0,0
"1021",1982-10-17,0,0,0,0,0,0
"1022",1982-10-18,0,0,0,0,0,0
"1023",1982-10-19,0,0,0,0,0,0
"1024",1982-10-20,0,0,0,0.2,0,0.04
"1025",1982-10-21,0,0,0,0,0,0
"1026",1982-10-22,0,0,0,0,0,0
"1027",1982-10-23,0,0,0,0,0,0
"1028",1982-10-24,0,0,0,0,0,0
"1029",1982-10-25,1.02,0,0,1.2,0,0.444
"1030",1982-10-26,1.27,0,0,0,0,0.254
"1031",1982-10-27,0,0,0,0,0,0
"1032",1982-10-28,0,0,0,0,0,0
"1033",1982-10-29,0,0,0,0,0,0
"1034",1982-10-30,NA,0,0,0,0,0
"1035",1982-10-31,0,0,0,5.6,0,1.12
"1036",1982-11-01,0,0,0,0,0,0
"1037",1982-11-02,0,0,0,0,0,0
"1038",1982-11-03,0,0,0,0,0,0
"1039",1982-11-04,0,0,0,0,0,0
"1040",1982-11-05,0,0,0,0,0,0
"1041",1982-11-06,0,0,0,0,0,0
"1042",1982-11-07,0,0,0,0,0,0
"1043",1982-11-08,0,9.5,8.5,70.2,0,17.64
"1044",1982-11-09,9.4,0,0,0,0,1.88
"1045",1982-11-10,0,0,0,0.6,0,0.12
"1046",1982-11-11,2.54,1.5,0,2.2,0,1.248
"1047",1982-11-12,7.62,0,0,0,0,1.524
"1048",1982-11-13,0,0,0,0,0,0
"1049",1982-11-14,0,1.5,0,0,0,0.3
"1050",1982-11-15,0.76,0,0,0,0,0.152
"1051",1982-11-16,0,0,0,0,0,0
"1052",1982-11-17,0,4.2,0.6,8.1,0,2.58
"1053",1982-11-18,4.57,0,0,0,0,0.914
"1054",1982-11-19,0,0,0,0,0,0
"1055",1982-11-20,NA,0,0,1.9,0,0.475
"1056",1982-11-21,2.54,0,0,0,0,0.508
"1057",1982-11-22,0,0,0,0,0,0
"1058",1982-11-23,0,0,0,0,0,0
"1059",1982-11-24,0,0,0,0,0,0
"1060",1982-11-25,NA,0,0,0.1,0,0.025
"1061",1982-11-26,0.25,0,0,0,0,0.05
"1062",1982-11-27,0,0,0,0,0,0
"1063",1982-11-28,0,0,0,0,0,0
"1064",1982-11-29,0,0,0,0,0,0
"1065",1982-11-30,0,0,0,0,0,0
"1066",1982-12-01,0,0,0,0,0,0
"1067",1982-12-02,0,0,0,0,0,0
"1068",1982-12-03,24.13,0,0,0,0,4.826
"1069",1982-12-04,0,0,0,0,0,0
"1070",1982-12-05,2.03,0.5,0,1.2,2.5,1.246
"1071",1982-12-06,0,0,0,0,0,0
"1072",1982-12-07,0,0,0,0,0,0
"1073",1982-12-08,NA,0,0,0,0,0
"1074",1982-12-09,0,1.2,0,5.7,0,1.38
"1075",1982-12-10,2.54,0,0,2.2,0,0.948
"1076",1982-12-11,0,0,0,0,0,0
"1077",1982-12-12,0,5.5,5,14.4,0,4.98
"1078",1982-12-13,3.05,0,0,0,0,0.61
"1079",1982-12-14,0,0,0,0,0,0
"1080",1982-12-15,NA,0,2,9.9,0,2.975
"1081",1982-12-16,3.56,0,0,0,0,0.712
"1082",1982-12-17,0,5,6,42.9,0,10.78
"1083",1982-12-18,6.35,0,0,0,0,1.27
"1084",1982-12-19,0,0,0,0,0,0
"1085",1982-12-20,0,0,0,0,0,0
"1086",1982-12-21,0,0,0,0,0,0
"1087",1982-12-22,0,1.9,3,10.3,3.5,3.74
"1088",1982-12-23,4.83,0,0,0,0,0.966
"1089",1982-12-24,0,0,0,0,0,0
"1090",1982-12-25,0,0,0,0,0,0
"1091",1982-12-26,0,10,7.5,67.8,0,17.06
"1092",1982-12-27,5.59,0,0,0,0,1.118
"1093",1982-12-28,0,0,0,0,0,0
"1094",1982-12-29,0,0,0,0,0,0
"1095",1982-12-30,0,0,0,0,0,0
"1096",1982-12-31,0,0,0,0,0,0
"1097",1983-01-01,0,0,0,0,0,0
"1098",1983-01-02,0,0,0,0,0,0
"1099",1983-01-03,0,5,8.5,4.4,0,3.58
"1100",1983-01-04,5.59,0.3,7,2.2,0,3.018
"1101",1983-01-05,3.05,0,0,0,0,0.61
"1102",1983-01-06,0,0,0,0,0,0
"1103",1983-01-07,NA,0,0,0,0,0
"1104",1983-01-08,0,0,0,0,0,0
"1105",1983-01-09,0,0,0,0,0,0
"1106",1983-01-10,0,1.4,0,0.8,0,0.44
"1107",1983-01-11,0,0,0,0,0,0
"1108",1983-01-12,0,0,0,0,0,0
"1109",1983-01-13,0,0,0,0,0,0
"1110",1983-01-14,0,0,0,0,0,0
"1111",1983-01-15,0,0,0,0,0,0
"1112",1983-01-16,0,0,0,0,0,0
"1113",1983-01-17,0,0,0,0,0,0
"1114",1983-01-18,0,0,0,0,0,0
"1115",1983-01-19,0,0,0,0,0,0
"1116",1983-01-20,0,0,0,0,0,0
"1117",1983-01-21,0,0.1,0,0.1,0,0.04
"1118",1983-01-22,1.78,0,0,0,0,0.356
"1119",1983-01-23,0,0,0,0,0,0
"1120",1983-01-24,0,0,0,0,0,0
"1121",1983-01-25,0,0,0,0,0,0
"1122",1983-01-26,0,0,0,0,0,0
"1123",1983-01-27,0,0,0,0,0,0
"1124",1983-01-28,0,0,0,0,0,0
"1125",1983-01-29,0,0,0,0,0,0
"1126",1983-01-30,0,0,0,0,0,0
"1127",1983-01-31,0,0,0,0,0,0
"1128",1983-02-01,0,17,10.5,33.2,10,14.14
"1129",1983-02-02,27.18,0,0,0,0,5.436
